deal_id,company,deal_size,deal_date,prev_deal_date,year_founded,gafam,bigtech_narrow,bigtech_large_excluding_gafamn,bigtech_large_composite,ai_giant_narrow,ai_giant_large,no_bigtech,big_no_tech,acc_inc_custom,acc_inc_pb,is_prev_gafam,is_prev_bigtech_narrow,is_prev_bigtech_large_excluding_gafamn,is_prev_bigtech_large_composite,is_prev_ai_giant_narrow,is_prev_ai_giant_large,is_prev_no_bigtech,is_prev_big_no_tech,is_prev_acc_inc_custom,is_prev_acc_inc_pb
85539-34T,Numericcal,0.05,2016-08-01 00:00:00,2015-12-31 00:00:00,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85539-88T,Numericcal,0,2017-03-24 00:00:00,2016-08-01 00:00:00,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
110754-73T,Numericcal,0.1,2018-08-21 00:00:00,2017-03-24 00:00:00,2015,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
270155-80T,Ant Robotics,0.08,2021-05-10 00:00:00,2021-01-01 00:00:00,2021,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
204583-87T,Ant Robotics,0,2022-09-01 00:00:00,2021-05-10 00:00:00,2021,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
206155-81T,Ant Robotics,0,2022-10-01 00:00:00,2022-09-01 00:00:00,2021,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
116590-24T,Armorblox,14.57,2019-03-08 00:00:00,2017-01-01 00:00:00,2017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
167423-86T,Armorblox,24.79,2021-02-25 00:00:00,2019-03-08 00:00:00,2017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
205713-46T,Armorblox,46.52,2022-09-21 00:00:00,2021-02-25 00:00:00,2017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
134390-62T,Boomitra,0.09,2020-02-24 00:00:00,2016-01-01 00:00:00,2016,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
174856-51T,Boomitra,3.38,2021-06-01 00:00:00,2020-02-24 00:00:00,2016,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1
267132-52T,Boomitra,0,2022-01-01 00:00:00,2021-06-01 00:00:00,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
219105-46T,Boomitra,2.31,2023-06-30 00:00:00,2022-01-01 00:00:00,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
247113-46T,Boomitra,1.15,2023-11-07 00:00:00,2023-06-30 00:00:00,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
270313-84T,Boomitra,3.93,2024-07-21 00:00:00,2023-11-07 00:00:00,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
175121-74T,Synsor (Electronic Equipment and Instruments),0,2021-01-01 00:00:00,2021-01-01 00:00:00,2021,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
221184-19T,Osaro,3.07,2015-12-02 00:00:00,2015-01-01 00:00:00,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
85934-71T,Osaro,10.08,2017-04-13 00:00:00,2015-12-02 00:00:00,2015,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
267817-87T,Osaro,0,2020-04-30 00:00:00,2017-04-13 00:00:00,2015,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0
119716-30T,Osaro,13.4,2020-12-10 00:00:00,2020-04-30 00:00:00,2015,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
169725-52T,Osaro,25.43,2021-08-18 00:00:00,2020-12-10 00:00:00,2015,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0
223281-01T,Osaro,17.7,2023-12-01 00:00:00,2021-08-18 00:00:00,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
193704-58T,2HAE Lifestyle,0.08,2018-10-28 00:00:00,2017-01-01 00:00:00,2017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
193704-94T,2HAE Lifestyle,0.39,2019-03-07 00:00:00,2018-10-28 00:00:00,2017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
265521-52T,2HAE Lifestyle,0,2021-01-01 00:00:00,2019-03-07 00:00:00,2017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
193705-21T,2HAE Lifestyle,0,2022-04-20 00:00:00,2021-01-01 00:00:00,2017,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
179114-41T,Browswave,0.4,2018-12-01 00:00:00,2010-01-01 00:00:00,2010,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
264032-29T,Browswave,0,2022-01-01 00:00:00,2018-12-01 00:00:00,2010,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
90507-97T,Aurima,0,2017-07-11 00:00:00,2017-01-01 00:00:00,2017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
256935-16T,Kinetix,0,2021-01-01 00:00:00,2020-01-01 00:00:00,2020,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
163947-61T,Kinetix,0.5,2021-10-15 00:00:00,2021-01-01 00:00:00,2020,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
191727-19T,Kinetix,11.0,2022-05-04 00:00:00,2021-10-15 00:00:00,2020,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
251183-08T,Kinetix,0.07,2022-12-13 00:00:00,2022-05-04 00:00:00,2020,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
278214-40T,Kinetix,0,2024-05-16 00:00:00,2022-12-13 00:00:00,2020,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
117354-88T,Seizet,1.29,2018-04-10 00:00:00,2018-01-01 00:00:00,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
117355-42T,Seizet,0,2019-04-29 00:00:00,2018-04-10 00:00:00,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
140648-68T,Seizet,0,2020-07-31 00:00:00,2019-04-29 00:00:00,2018,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
212812-48T,Allcareable,0,2019-01-01 00:00:00,2019-01-01 00:00:00,2019,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
212812-03T,Allcareable,0,2019-06-01 00:00:00,2019-01-01 00:00:00,2019,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
116015-23T,Untangle AI,0.06,2018-07-17 00:00:00,2018-01-01 00:00:00,2018,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
172487-98T,Untangle AI,0,2021-05-01 00:00:00,2018-07-17 00:00:00,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
259332-94T,Grasp (Financial Software),1.9,2024-05-14 00:00:00,2020-01-01 00:00:00,2020,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
265792-60T,Actinfly,0,2020-11-26 00:00:00,2020-01-01 00:00:00,2020,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
123956-47T,aiQ (Financial Software),0.64,2019-03-27 00:00:00,2016-01-01 00:00:00,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
279444-16T,Aeroport AI,0,2021-01-01 00:00:00,2021-01-01 00:00:00,2021,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
241053-13T,Aeroport AI,0,2022-10-04 00:00:00,2021-01-01 00:00:00,2021,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
251537-68T,Aeroport AI,0,2023-01-01 00:00:00,2022-10-04 00:00:00,2021,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
252838-72T,Aeroport AI,0.03,2023-10-25 00:00:00,2023-01-01 00:00:00,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
279435-88T,Aeroport AI,0,2024-04-10 00:00:00,2023-10-25 00:00:00,2021,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
210781-99T,SwissBorg,9.45,2017-12-01 00:00:00,2017-01-01 00:00:00,2017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
210786-49T,SwissBorg,19.59,2023-04-12 00:00:00,2017-12-01 00:00:00,2017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
132670-54T,TopPlus,0,2017-01-19 00:00:00,2015-01-01 00:00:00,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
132670-63T,TopPlus,0,2018-04-12 00:00:00,2017-01-19 00:00:00,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
184897-45T,Stathack,0.02,2021-12-06 00:00:00,2021-01-01 00:00:00,2021,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
167843-80T,Clairity,3.12,2021-01-26 00:00:00,2019-01-01 00:00:00,2019,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
206339-41T,Clairity,6.81,2022-10-17 00:00:00,2021-01-26 00:00:00,2019,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
103488-49T,Subtle Medical,0,2018-03-27 00:00:00,2017-01-01 00:00:00,2017,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102320-11T,Subtle Medical,3.32,2018-05-17 00:00:00,2018-03-27 00:00:00,2017,0,0,0,0,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0
248976-64T,Subtle Medical,0,2019-06-01 00:00:00,2018-05-17 00:00:00,2017,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1
124733-44T,Subtle Medical,1.45,2019-09-18 00:00:00,2019-06-01 00:00:00,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
225163-18T,Subtle Medical,10.23,2019-09-19 00:00:00,2019-09-18 00:00:00,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159921-55T,Subtle Medical,10.34,2020-11-19 00:00:00,2019-09-19 00:00:00,2017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
203863-33T,Subtle Medical,0.11,2021-09-25 00:00:00,2020-11-19 00:00:00,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
208574-56T,Subtle Medical,24.96,2022-11-18 00:00:00,2021-09-25 00:00:00,2017,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
267906-52T,Subtle Medical,9.24,2024-07-25 00:00:00,2022-11-18 00:00:00,2017,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
123947-92T,Kaaenaat,0,2019-07-22 00:00:00,2016-01-01 00:00:00,2016,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132302-17T,Vocalis Health,4.98,2019-12-01 00:00:00,2019-01-01 00:00:00,2019,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
233095-96T,Cerebriu,0.1,2018-08-08 00:00:00,2018-01-01 00:00:00,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132843-07T,Cerebriu,0.88,2020-08-20 00:00:00,2018-08-08 00:00:00,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
270729-55T,Cerebriu,0,2021-01-01 00:00:00,2020-08-20 00:00:00,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
202255-57T,Cerebriu,0.51,2022-02-15 00:00:00,2021-01-01 00:00:00,2018,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
214512-76T,Cerebriu,5.92,2023-02-06 00:00:00,2022-02-15 00:00:00,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
260398-81T,Cerebriu,17.4,2024-09-18 00:00:00,2023-02-06 00:00:00,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
193827-16T,martini.ai,5.43,2022-04-28 00:00:00,2019-01-01 00:00:00,2019,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
220321-27T,martini.ai,5.55,2023-04-11 00:00:00,2022-04-28 00:00:00,2019,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
213900-67T,Vingineers,0.05,2020-10-15 00:00:00,2016-01-01 00:00:00,2016,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
213904-00T,Vingineers,0,2021-06-15 00:00:00,2020-10-15 00:00:00,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
122825-62T,Raven Protocol,0,2018-09-01 00:00:00,2017-01-01 00:00:00,2017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
122677-75T,Raven Protocol,0,2019-05-01 00:00:00,2018-09-01 00:00:00,2017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
280285-75T,Kapoose Creek Bio,0,2024-06-01 00:00:00,2020-01-01 00:00:00,2020,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
254101-96T,AugeLab,0.03,2020-01-01 00:00:00,2019-01-01 00:00:00,2019,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
270966-79T,AugeLab,0,2022-01-01 00:00:00,2020-01-01 00:00:00,2019,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
125761-42T,AiMall,2.9,2018-11-01 00:00:00,2018-01-01 00:00:00,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
177692-50T,AiMall,0,2021-08-01 00:00:00,2018-11-01 00:00:00,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
184369-15T,AiMall,0,2021-12-01 00:00:00,2021-08-01 00:00:00,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
231146-65T,ASC27,0,2021-07-21 00:00:00,2020-01-01 00:00:00,2020,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
264754-81T,ASC27,0,2022-10-01 00:00:00,2021-07-21 00:00:00,2020,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
271805-05T,ASC27,0,2023-01-01 00:00:00,2022-10-01 00:00:00,2020,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
126915-76T,Child Health Imprints,2.08,2019-10-31 00:00:00,2018-01-01 00:00:00,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
264567-61T,Child Health Imprints,0,2021-01-01 00:00:00,2019-10-31 00:00:00,2018,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
171619-66T,Child Health Imprints,0.35,2021-09-23 00:00:00,2021-01-01 00:00:00,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
207994-06T,Child Health Imprints,6.96,2022-10-25 00:00:00,2021-09-23 00:00:00,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
212857-30T,Child Health Imprints,2.34,2023-03-27 00:00:00,2022-10-25 00:00:00,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
210360-16T,Mobilint,0,2019-04-30 00:00:00,2019-01-01 00:00:00,2019,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
210361-69T,Mobilint,0,2019-05-01 00:00:00,2019-04-30 00:00:00,2019,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
210364-21T,Mobilint,0,2020-07-26 00:00:00,2019-05-01 00:00:00,2019,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
192385-63T,Mobilint,0.42,2020-11-24 00:00:00,2020-07-26 00:00:00,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
192385-90T,Mobilint,7.51,2021-08-05 00:00:00,2020-11-24 00:00:00,2019,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
248695-03T,Mobilint,14.04,2023-12-18 00:00:00,2021-08-05 00:00:00,2019,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
185901-49T,Shanghai SPACE,0,2019-09-01 00:00:00,2019-01-01 00:00:00,2019,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
158477-23T,Shanghai SPACE,0,2020-10-30 00:00:00,2019-09-01 00:00:00,2019,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
185901-67T,Shanghai SPACE,13.88,2021-12-26 00:00:00,2020-10-30 00:00:00,2019,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
252784-27T,Quantl AI,0.18,2021-05-01 00:00:00,2020-01-01 00:00:00,2020,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
122393-35T,AudioFocus,0.13,2019-08-20 00:00:00,2019-01-01 00:00:00,2019,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
211326-22T,AudioFocus,0.02,2019-08-29 00:00:00,2019-08-20 00:00:00,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
122569-12T,eCHIEV Autonomous Driving,0,2019-08-24 00:00:00,2017-01-01 00:00:00,2017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
185432-50T,eCHIEV Autonomous Driving,9.71,2021-12-17 00:00:00,2019-08-24 00:00:00,2017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
225739-99T,eCHIEV Autonomous Driving,0,2023-06-09 00:00:00,2021-12-17 00:00:00,2017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
271619-83T,eCHIEV Autonomous Driving,0,2024-07-26 00:00:00,2023-06-09 00:00:00,2017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
87715-54T,Wandlee,0,2015-10-16 00:00:00,2015-01-01 00:00:00,2015,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
87718-60T,Wandlee,0.01,2016-09-01 00:00:00,2015-10-16 00:00:00,2015,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
87717-70T,Wandlee,0,2017-04-18 00:00:00,2016-09-01 00:00:00,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
124700-59T,Wandlee,0,2019-06-19 00:00:00,2017-04-18 00:00:00,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
224361-64T,Arktane,0,2020-09-09 00:00:00,2018-01-01 00:00:00,2018,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
193154-86T,Wordcab,0.09,2021-10-29 00:00:00,2021-01-01 00:00:00,2021,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
255513-70T,Wordcab,0.25,2022-08-25 00:00:00,2021-10-29 00:00:00,2021,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
204237-64T,Wordcab,0.27,2022-09-16 00:00:00,2022-08-25 00:00:00,2021,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
247034-35T,Wordcab,0,2022-11-10 00:00:00,2022-09-16 00:00:00,2021,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
260232-58T,Deep Medical,2.82,2023-05-01 00:00:00,2020-01-01 00:00:00,2020,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
110090-80T,Enflame Technology,0,2018-04-01 00:00:00,2018-01-01 00:00:00,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
110090-71T,Enflame Technology,43.1,2018-08-07 00:00:00,2018-04-01 00:00:00,2018,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
119522-89T,Enflame Technology,39.4,2019-05-23 00:00:00,2018-08-07 00:00:00,2018,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0
136164-97T,Enflame Technology,90.92,2020-05-07 00:00:00,2019-05-23 00:00:00,2018,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0
242015-14T,Enflame Technology,0,2021-01-01 00:00:00,2020-05-07 00:00:00,2018,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0
164407-87T,Enflame Technology,226.19,2021-01-05 00:00:00,2021-01-01 00:00:00,2018,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
201490-48T,Enflame Technology,0,2022-08-10 00:00:00,2021-01-05 00:00:00,2018,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0
242204-68T,Enflame Technology,256.14,2023-09-28 00:00:00,2022-08-10 00:00:00,2018,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
62301-79T,knf Technologies,0.04,2012-01-02 00:00:00,2010-01-01 00:00:00,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62301-52T,knf Technologies,0.36,2012-07-01 00:00:00,2012-01-02 00:00:00,2010,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
70465-78T,Magentiq Eye,0.04,2014-08-01 00:00:00,2014-01-01 00:00:00,2014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
206699-14T,Magentiq Eye,0.11,2016-11-30 00:00:00,2014-08-01 00:00:00,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
107617-33T,Magentiq Eye,0,2016-12-21 00:00:00,2016-11-30 00:00:00,2014,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206699-23T,Magentiq Eye,0.02,2017-04-30 00:00:00,2016-12-21 00:00:00,2014,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
107616-43T,Magentiq Eye,0.04,2017-08-25 00:00:00,2017-04-30 00:00:00,2014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
170461-36T,Magentiq Eye,0.4,2018-06-01 00:00:00,2017-08-25 00:00:00,2014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
107616-79T,Magentiq Eye,0,2018-09-20 00:00:00,2018-06-01 00:00:00,2014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
206699-41T,Magentiq Eye,0.43,2019-01-01 00:00:00,2018-09-20 00:00:00,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
177864-94T,Magentiq Eye,1.02,2020-03-26 00:00:00,2019-01-01 00:00:00,2014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
137132-29T,Magentiq Eye,2.13,2020-04-30 00:00:00,2020-03-26 00:00:00,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
206699-50T,Magentiq Eye,1.03,2020-07-01 00:00:00,2020-04-30 00:00:00,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177865-30T,Magentiq Eye,0.58,2021-07-01 00:00:00,2020-07-01 00:00:00,2014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
206695-63T,Magentiq Eye,0,2022-08-11 00:00:00,2021-07-01 00:00:00,2014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
244222-48T,ai mapit,0,2023-08-02 00:00:00,2022-01-01 00:00:00,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
244406-17T,ai mapit,0,2024-03-21 00:00:00,2023-08-02 00:00:00,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
136293-13T,Humans,0.33,2021-09-09 00:00:00,2019-01-01 00:00:00,2019,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
258013-18T,Humans,0,2024-04-22 00:00:00,2021-09-09 00:00:00,2019,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
102164-59T,esperanto.ai,4.71,2017-10-03 00:00:00,2014-01-01 00:00:00,2014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
103341-88T,esperanto.ai,50.61,2018-11-05 00:00:00,2017-10-03 00:00:00,2014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
210210-22T,esperanto.ai,51.04,2021-04-30 00:00:00,2018-11-05 00:00:00,2014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
115431-58T,Yourika Labs,0.27,2016-06-01 00:00:00,2016-01-01 00:00:00,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
106752-88T,Yourika Labs,0,2018-07-31 00:00:00,2016-06-01 00:00:00,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
121594-78T,Yourika Labs,0,2019-07-01 00:00:00,2018-07-31 00:00:00,2016,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
140896-45T,Yourika Labs,0,2020-01-04 00:00:00,2019-07-01 00:00:00,2016,1,1,0,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0
140883-49T,Yourika Labs,0.04,2020-07-16 00:00:00,2020-01-04 00:00:00,2016,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0
181854-82T,Yourika Labs,2.54,2022-07-20 00:00:00,2020-07-16 00:00:00,2016,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
164734-75T,Mercurius (Business/Productivity Software),0.3,2018-05-01 00:00:00,2017-01-01 00:00:00,2017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
126805-24T,Mercurius (Business/Productivity Software),0.5,2019-11-20 00:00:00,2018-05-01 00:00:00,2017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
165075-67T,Mercurius (Business/Productivity Software),0.4,2021-09-30 00:00:00,2019-11-20 00:00:00,2017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
120511-45T,raffle,0,2019-03-25 00:00:00,2018-01-01 00:00:00,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133486-12T,raffle,1.36,2020-01-29 00:00:00,2019-03-25 00:00:00,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
